group,letter,noise,sample_idx,seed,target_idx,motivo,iters,outcome,convergio_a,hamming_input_target,hamming_output_target,hamming_input_output,energia_inicial,energia_final
BDOX,B,0.2,22,23,0,stable,3,FP,D,4,4,6,-13.92,-28.479999999999997
BDOX,B,0.2,23,24,0,stable,3,FP,D,5,4,7,-6.879999999999999,-28.479999999999997
BDOX,B,0.2,24,25,0,stable,3,FP,D,7,4,9,-3.3600000000000008,-28.479999999999997
BDOX,B,0.2,25,26,0,stable,3,FP,D,3,4,7,-11.040000000000001,-28.479999999999997
BDOX,B,0.2,26,27,0,stable,3,FP,D,5,4,7,-6.88,-28.479999999999997
BDOX,B,0.2,27,28,0,stable,3,FP,D,7,4,9,-2.5599999999999996,-28.479999999999997
BDOX,B,0.2,28,29,0,stable,3,FP,D,6,4,10,-2.88,-28.479999999999997
BDOX,B,0.2,29,30,0,stable,3,FP,D,4,4,8,-10.399999999999999,-28.479999999999997
BDOX,B,0.3,0,1,0,stable,4,FP,D,6,4,10,-1.92,-28.479999999999997
BDOX,B,0.3,1,2,0,stable,3,FP,D,8,4,10,-1.1199999999999999,-28.479999999999997
BDOX,B,0.3,2,3,0,stable,4,FP,O,9,6,11,-0.15999999999999986,-28.479999999999993
BDOX,B,0.3,3,4,0,stable,3,FP,D,4,4,8,-7.520000000000001,-28.479999999999997
BDOX,B,0.3,4,5,0,stable,3,FP,D,8,4,10,-0.16000000000000003,-28.479999999999997
BDOX,B,0.3,5,6,0,stable,3,FP,D,7,4,9,-2.5599999999999996,-28.479999999999997
BDOX,B,0.3,6,7,0,stable,2,FP,D,8,4,8,-3.3599999999999994,-28.479999999999997
BDOX,B,0.3,7,8,0,stable,2,FP,D,9,4,7,-2.4,-28.479999999999997
BDOX,B,0.3,8,9,0,stable,2,FP,D,6,4,6,-9.76,-28.479999999999997
BDOX,B,0.3,9,10,0,stable,3,FP,D,6,4,10,-2.8800000000000003,-28.479999999999997
BDOX,B,0.3,10,11,0,cycle,4,CICLO,,8,5,7,-4.48,-28.159999999999993
BDOX,B,0.3,11,12,0,cycle,4,CICLO,,11,5,10,1.2799999999999998,-28.159999999999993
BDOX,B,0.3,12,13,0,stable,3,FP,O,7,6,9,-6.879999999999999,-28.479999999999993
BDOX,B,0.3,13,14,0,stable,3,FP,D,3,4,5,-13.120000000000001,-28.479999999999997
BDOX,B,0.3,14,15,0,stable,3,FP,D,4,4,6,-12.16,-28.479999999999997
BDOX,B,0.3,15,16,0,stable,4,FP,D,9,4,11,0.64,-28.479999999999997
BDOX,B,0.3,16,17,0,stable,4,FP,D,9,4,11,0.48,-28.479999999999997
BDOX,B,0.3,17,18,0,stable,3,FP,D,6,4,10,-2.8799999999999994,-28.479999999999997
BDOX,B,0.3,18,19,0,stable,3,FP,D,4,4,8,-8.64,-28.479999999999997
BDOX,B,0.3,19,20,0,cycle,3,CICLO,,10,5,9,-2.24,-28.159999999999993
BDOX,B,0.3,20,21,0,stable,3,FP,D,8,4,10,-0.6399999999999995,-28.479999999999997
BDOX,B,0.3,21,22,0,stable,3,FP,D,8,4,8,-2.2399999999999993,-28.479999999999997
BDOX,B,0.3,22,23,0,cycle,4,CICLO,,6,5,7,-8.0,-28.159999999999993
BDOX,B,0.3,23,24,0,stable,3,FP,D,5,4,7,-6.879999999999999,-28.479999999999997
BDOX,B,0.3,24,25,0,stable,4,FP,D,10,4,12,1.44,-28.479999999999997
BDOX,B,0.3,25,26,0,cycle,4,CICLO,,7,5,8,-4.800000000000002,-28.159999999999993
BDOX,B,0.3,26,27,0,stable,3,FP,D,7,4,9,-2.5600000000000005,-28.479999999999997
BDOX,B,0.3,27,28,0,stable,3,FP,D,8,4,10,-0.6400000000000003,-28.479999999999997
BDOX,B,0.3,28,29,0,stable,4,FP,D,9,4,13,0.9600000000000001,-28.479999999999997
BDOX,B,0.3,29,30,0,stable,3,FP,O,6,6,8,-6.88,-28.479999999999993
BDOX,B,0.4,0,1,0,stable,2,FP,D,9,4,9,-0.32,-28.479999999999997
BDOX,B,0.4,1,2,0,stable,4,FP,O,11,6,11,1.4399999999999997,-28.479999999999993
BDOX,B,0.4,2,3,0,stable,3,COMPLEMENT,-D,11,21,10,1.12,-28.479999999999997
BDOX,B,0.4,3,4,0,stable,3,FP,D,6,4,10,-2.4000000000000004,-28.479999999999997
BDOX,B,0.4,4,5,0,stable,4,COMPLEMENT,-O,10,19,11,1.1199999999999999,-28.479999999999993
BDOX,B,0.4,5,6,0,stable,3,COMPLEMENT,-O,11,19,10,1.12,-28.479999999999993
BDOX,B,0.4,6,7,0,stable,2,FP,D,10,4,10,0.4800000000000002,-28.479999999999997
BDOX,B,0.4,7,8,0,cycle,5,CICLO,,14,20,14,1.6,-28.159999999999993
BDOX,B,0.4,8,9,0,stable,2,FP,D,7,4,7,-6.239999999999999,-28.479999999999997
BDOX,B,0.4,9,10,0,stable,3,FP,D,8,4,10,-0.6400000000000002,-28.479999999999997
BDOX,B,0.4,10,11,0,cycle,4,CICLO,,10,5,9,-1.1102230246251565e-16,-28.159999999999993
BDOX,B,0.4,11,12,0,cycle,5,CICLO,,12,5,13,1.92,-28.159999999999993
BDOX,B,0.4,12,13,0,stable,3,FP,O,7,6,9,-6.879999999999999,-28.479999999999993
BDOX,B,0.4,13,14,0,stable,2,FP,D,5,4,5,-10.400000000000002,-28.479999999999997
BDOX,B,0.4,14,15,0,stable,3,FP,O,8,6,10,-4.000000000000001,-28.479999999999993
BDOX,B,0.4,15,16,0,stable,3,COMPLEMENT,-O,11,19,10,1.2800000000000002,-28.479999999999993
BDOX,B,0.4,16,17,0,stable,3,COMPLEMENT,-O,11,19,12,1.7600000000000005,-28.479999999999993
BDOX,B,0.4,17,18,0,stable,3,FP,D,8,4,12,-0.6399999999999997,-28.479999999999997
BDOX,B,0.4,18,19,0,stable,3,FP,D,6,4,10,-2.88,-28.479999999999997
BDOX,B,0.4,19,20,0,stable,2,FP,O,12,6,8,-1.7599999999999998,-28.479999999999993
BDOX,B,0.4,20,21,0,stable,3,FP,D,9,4,11,0.6400000000000001,-28.479999999999997
BDOX,B,0.4,21,22,0,stable,2,FP,O,12,6,8,-0.6400000000000001,-28.479999999999993
BDOX,B,0.4,22,23,0,stable,2,FP,O,9,6,7,-6.239999999999999,-28.479999999999993
BDOX,B,0.4,23,24,0,cycle,4,CICLO,,9,5,10,-0.31999999999999995,-28.159999999999993
BDOX,B,0.4,24,25,0,stable,3,FP,O,13,6,11,1.5999999999999996,-28.479999999999993
BDOX,B,0.4,25,26,0,cycle,4,CICLO,,9,5,8,-1.9199999999999997,-28.159999999999993
BDOX,B,0.4,26,27,0,stable,5,COMPLEMENT,-O,12,19,11,1.7600000000000002,-28.479999999999993
BDOX,B,0.4,27,28,0,stable,3,COMPLEMENT,-O,12,19,11,0.6399999999999999,-28.479999999999993
BDOX,B,0.4,28,29,0,stable,2,COMPLEMENT,-O,12,19,9,-0.15999999999999998,-28.479999999999993
BDOX,B,0.4,29,30,0,stable,3,FP,O,9,6,9,-1.1200000000000006,-28.479999999999993
BDOX,B,0.45,0,1,0,stable,4,FP,O,12,6,14,1.2799999999999998,-28.479999999999993
BDOX,B,0.45,1,2,0,stable,3,FP,O,13,6,9,-0.1599999999999998,-28.479999999999993
BDOX,B,0.45,2,3,0,stable,3,COMPLEMENT,-D,13,21,10,1.28,-28.479999999999997
BDOX,B,0.45,3,4,0,stable,3,FP,D,7,4,9,-2.5600000000000005,-28.479999999999997
BDOX,B,0.45,4,5,0,stable,4,COMPLEMENT,-O,12,19,11,1.5999999999999996,-28.479999999999993
BDOX,B,0.45,5,6,0,stable,2,COMPLEMENT,-O,12,19,9,0.8,-28.479999999999993
BDOX,B,0.45,6,7,0,stable,2,FP,D,11,4,9,-0.16000000000000014,-28.479999999999997
BDOX,B,0.45,7,8,0,cycle,4,CICLO,,16,20,10,-0.32000000000000034,-28.159999999999993
BDOX,B,0.45,8,9,0,stable,2,FP,D,8,4,8,-3.3600000000000008,-28.479999999999997
BDOX,B,0.45,9,10,0,stable,3,FP,D,9,4,11,0.6400000000000001,-28.479999999999997
BDOX,B,0.45,10,11,0,cycle,4,CICLO,,10,5,9,-1.1102230246251565e-16,-28.159999999999993
BDOX,B,0.45,11,12,0,stable,3,FP,O,13,6,11,1.44,-28.479999999999993
BDOX,B,0.45,12,13,0,stable,3,FP,O,9,6,9,-3.3600000000000003,-28.479999999999993
BDOX,B,0.45,13,14,0,stable,2,FP,D,6,4,6,-6.880000000000001,-28.479999999999997
BDOX,B,0.45,14,15,0,stable,3,FP,O,8,6,10,-4.000000000000001,-28.479999999999993
BDOX,B,0.45,15,16,0,stable,2,COMPLEMENT,-O,13,19,8,-0.6399999999999999,-28.479999999999993
BDOX,B,0.45,16,17,0,stable,2,COMPLEMENT,-O,12,19,11,1.4400000000000004,-28.479999999999993
BDOX,B,0.45,17,18,0,stable,3,FP,D,8,4,12,-0.6399999999999997,-28.479999999999997
BDOX,B,0.45,18,19,0,stable,3,FP,O,11,6,9,-0.3200000000000003,-28.479999999999993
BDOX,B,0.45,19,20,0,stable,2,FP,O,14,6,10,0.8,-28.479999999999993
BDOX,B,0.45,20,21,0,cycle,4,CICLO,,12,20,10,1.5999999999999999,-28.159999999999993
BDOX,B,0.45,21,22,0,stable,2,FP,O,13,6,9,0.6400000000000001,-28.479999999999993
BDOX,B,0.45,22,23,0,stable,2,FP,O,10,6,8,-3.3600000000000008,-28.479999999999993
BDOX,B,0.45,23,24,0,cycle,4,CICLO,,12,5,11,1.92,-28.159999999999993
BDOX,B,0.45,24,25,0,stable,3,COMPLEMENT,-D,14,21,11,1.5999999999999996,-28.479999999999997
BDOX,B,0.45,25,26,0,cycle,4,CICLO,,9,5,8,-1.9199999999999997,-28.159999999999993
BDOX,B,0.45,26,27,0,cycle,3,CICLO,,13,20,11,1.44,-28.159999999999993
BDOX,B,0.45,27,28,0,stable,3,COMPLEMENT,-O,12,19,11,0.6399999999999999,-28.479999999999993
BDOX,B,0.45,28,29,0,cycle,3,CICLO,,13,20,9,-1.2800000000000002,-28.159999999999993
BDOX,B,0.45,29,30,0,stable,4,FP,O,11,6,11,1.4399999999999995,-28.479999999999993
BDOX,B,0.5,0,1,0,stable,2,COMPLEMENT,-D,14,21,11,0.6400000000000002,-28.479999999999997
BDOX,B,0.5,1,2,0,stable,3,FP,O,13,6,9,-0.1599999999999998,-28.479999999999993
BDOX,B,0.5,2,3,0,stable,2,COMPLEMENT,-D,14,21,9,0.6399999999999999,-28.479999999999997
BDOX,B,0.5,3,4,0,stable,3,FP,D,9,4,9,-0.3200000000000003,-28.479999999999997
BDOX,B,0.5,4,5,0,stable,2,COMPLEMENT,-O,13,19,10,1.44,-28.479999999999993
BDOX,B,0.5,5,6,0,stable,2,COMPLEMENT,-O,13,19,8,-0.16000000000000025,-28.479999999999993
BDOX,B,0.5,6,7,0,stable,2,FP,D,12,4,10,0.7999999999999998,-28.479999999999997
BDOX,B,0.5,7,8,0,cycle,4,CICLO,,17,20,9,-2.2399999999999993,-28.159999999999993
BDOX,B,0.5,8,9,0,stable,2,FP,D,9,4,9,-1.1199999999999994,-28.479999999999997
BDOX,B,0.5,9,10,0,stable,3,FP,D,9,4,11,0.6400000000000001,-28.479999999999997
BDOX,B,0.5,10,11,0,cycle,5,CICLO,,12,5,13,1.92,-28.159999999999993
BDOX,B,0.5,11,12,0,stable,3,COMPLEMENT,-D,15,21,12,1.44,-28.479999999999997
BDOX,B,0.5,12,13,0,stable,3,FP,O,10,6,10,-1.12,-28.479999999999993
BDOX,B,0.5,13,14,0,stable,2,FP,D,8,4,8,-3.360000000000001,-28.479999999999997
BDOX,B,0.5,14,15,0,stable,3,FP,O,10,6,12,-0.16000000000000014,-28.479999999999993
BDOX,B,0.5,15,16,0,stable,2,COMPLEMENT,-O,13,19,8,-0.6399999999999999,-28.479999999999993
BDOX,B,0.5,16,17,0,stable,2,COMPLEMENT,-O,14,19,9,-1.1199999999999999,-28.479999999999993
BDOX,B,0.5,17,18,0,stable,3,FP,D,9,4,13,0.6400000000000001,-28.479999999999997
BDOX,B,0.5,18,19,0,stable,3,FP,O,12,6,10,0.9600000000000002,-28.479999999999993
BDOX,B,0.5,19,20,0,stable,4,FP,O,16,6,10,0.47999999999999987,-28.479999999999993
BDOX,B,0.5,20,21,0,cycle,4,CICLO,,12,20,10,1.5999999999999999,-28.159999999999993
BDOX,B,0.5,21,22,0,stable,3,FP,O,15,6,9,0.15999999999999992,-28.479999999999993
BDOX,B,0.5,22,23,0,stable,2,FP,O,12,6,8,-1.76,-28.479999999999993
BDOX,B,0.5,23,24,0,cycle,4,CICLO,,12,5,11,1.92,-28.159999999999993
BDOX,B,0.5,24,25,0,stable,3,COMPLEMENT,-D,14,21,11,1.5999999999999996,-28.479999999999997
BDOX,B,0.5,25,26,0,stable,3,FP,O,10,6,8,-2.24,-28.479999999999993
BDOX,B,0.5,26,27,0,cycle,3,CICLO,,14,20,10,0.48,-28.159999999999993
BDOX,B,0.5,27,28,0,stable,3,COMPLEMENT,-O,12,19,11,0.6399999999999999,-28.479999999999993
BDOX,B,0.5,28,29,0,cycle,3,CICLO,,14,20,8,-3.1999999999999997,-28.159999999999993
BDOX,B,0.5,29,30,0,stable,3,FP,O,12,6,10,0.96,-28.479999999999993
BDOX,B,0.55,0,1,0,stable,3,COMPLEMENT,-D,17,21,10,-0.6400000000000001,-28.479999999999997
BDOX,B,0.55,1,2,0,stable,3,FP,O,14,6,10,0.8000000000000002,-28.479999999999993
BDOX,B,0.55,2,3,0,stable,3,COMPLEMENT,-D,15,21,10,0.96,-28.479999999999997
BDOX,B,0.55,3,4,0,stable,3,FP,D,11,4,11,1.5999999999999999,-28.479999999999997
BDOX,B,0.55,4,5,0,stable,2,COMPLEMENT,-O,14,19,9,0.48000000000000015,-28.479999999999993
BDOX,B,0.55,5,6,0,stable,2,COMPLEMENT,-D,14,21,9,-0.16000000000000025,-28.479999999999997
BDOX,B,0.55,6,7,0,cycle,3,CICLO,,13,5,10,-4.163336342344337e-17,-28.159999999999993
BDOX,B,0.55,7,8,0,cycle,4,CICLO,,17,20,9,-2.2399999999999993,-28.159999999999993
BDOX,B,0.55,8,9,0,stable,2,FP,D,9,4,9,-1.1199999999999994,-28.479999999999997
BDOX,B,0.55,9,10,0,stable,5,COMPLEMENT,-O,11,19,12,1.2800000000000002,-28.479999999999993
BDOX,B,0.55,10,11,0,stable,4,COMPLEMENT,-D,15,21,12,1.44,-28.479999999999997
BDOX,B,0.55,11,12,0,stable,4,COMPLEMENT,-D,16,21,13,0.8,-28.479999999999997
BDOX,B,0.55,12,13,0,stable,3,FP,O,12,6,12,1.4400000000000002,-28.479999999999993
BDOX,B,0.55,13,14,0,stable,2,FP,D,10,4,10,0.4800000000000001,-28.479999999999997
BDOX,B,0.55,14,15,0,stable,4,FP,O,11,6,13,0.7999999999999998,-28.479999999999993
BDOX,B,0.55,15,16,0,stable,2,COMPLEMENT,-O,13,19,8,-0.6399999999999999,-28.479999999999993
BDOX,B,0.55,16,17,0,stable,2,COMPLEMENT,-O,14,19,9,-1.1199999999999999,-28.479999999999993
BDOX,B,0.55,17,18,0,stable,3,FP,D,9,4,13,0.6400000000000001,-28.479999999999997
BDOX,B,0.55,18,19,0,stable,4,FP,O,13,6,11,0.8000000000000003,-28.479999999999993
BDOX,B,0.55,19,20,0,stable,4,COMPLEMENT,-D,17,21,12,0.16000000000000011,-28.479999999999997
BDOX,B,0.55,20,21,0,cycle,4,CICLO,,12,20,10,1.5999999999999999,-28.159999999999993
BDOX,B,0.55,21,22,0,stable,4,FP,O,16,6,10,0.48,-28.479999999999993
BDOX,B,0.55,22,23,0,stable,2,FP,O,14,6,10,0.7999999999999998,-28.479999999999993
BDOX,B,0.55,23,24,0,cycle,5,CICLO,,13,20,13,1.92,-28.159999999999993
BDOX,B,0.55,24,25,0,stable,3,COMPLEMENT,-D,16,21,9,-0.31999999999999984,-28.479999999999997
BDOX,B,0.55,25,26,0,stable,2,FP,O,13,6,9,0.64,-28.479999999999993
BDOX,B,0.55,26,27,0,cycle,3,CICLO,,14,20,10,0.48,-28.159999999999993
BDOX,B,0.55,27,28,0,stable,2,COMPLEMENT,-O,14,19,9,-1.1199999999999997,-28.479999999999993
BDOX,B,0.55,28,29,0,cycle,3,CICLO,,16,20,6,-8.959999999999999,-28.159999999999993
BDOX,B,0.55,29,30,0,stable,3,FP,O,13,6,11,1.6,-28.479999999999993
BDOX,B,0.6,0,1,0,stable,3,COMPLEMENT,-D,17,21,10,-0.6400000000000001,-28.479999999999997
BDOX,B,0.6,1,2,0,stable,4,FP,O,15,6,11,1.12,-28.479999999999993
BDOX,B,0.6,2,3,0,stable,4,COMPLEMENT,-D,17,21,10,-0.6399999999999999,-28.479999999999997
BDOX,B,0.6,3,4,0,stable,3,FP,D,11,4,11,1.5999999999999999,-28.479999999999997
BDOX,B,0.6,4,5,0,stable,2,COMPLEMENT,-D,15,21,10,0.48000000000000037,-28.479999999999997
BDOX,B,0.6,5,6,0,stable,2,COMPLEMENT,-D,14,21,9,-0.16000000000000025,-28.479999999999997
BDOX,B,0.6,6,7,0,cycle,4,CICLO,,14,5,9,0.6399999999999999,-28.159999999999993
BDOX,B,0.6,7,8,0,stable,3,COMPLEMENT,-D,18,21,9,-3.360000000000001,-28.479999999999997
BDOX,B,0.6,8,9,0,stable,2,FP,D,9,4,9,-1.1199999999999994,-28.479999999999997
BDOX,B,0.6,9,10,0,stable,4,FP,D,12,4,12,1.7600000000000002,-28.479999999999997
BDOX,B,0.6,10,11,0,stable,4,COMPLEMENT,-D,16,21,11,0.4800000000000003,-28.479999999999997
BDOX,B,0.6,11,12,0,stable,4,COMPLEMENT,-D,16,21,13,0.8,-28.479999999999997
BDOX,B,0.6,12,13,0,stable,3,FP,O,12,6,12,1.4400000000000002,-28.479999999999993
BDOX,B,0.6,13,14,0,stable,4,FP,D,12,4,12,1.76,-28.479999999999997
BDOX,B,0.6,14,15,0,stable,4,FP,O,13,6,13,0.9599999999999997,-28.479999999999993
BDOX,B,0.6,15,16,0,cycle,3,CICLO,,15,20,9,-2.2399999999999993,-28.159999999999993
BDOX,B,0.6,16,17,0,stable,2,COMPLEMENT,-O,17,19,6,-9.76,-28.479999999999993
BDOX,B,0.6,17,18,0,stable,3,COMPLEMENT,-D,11,21,10,1.12,-28.479999999999997
BDOX,B,0.6,18,19,0,stable,4,FP,O,13,6,11,0.8000000000000003,-28.479999999999993
BDOX,B,0.6,19,20,0,stable,4,COMPLEMENT,-D,18,21,11,-0.7999999999999998,-28.479999999999997
BDOX,B,0.6,20,21,0,cycle,4,CICLO,,12,20,10,1.5999999999999999,-28.159999999999993
BDOX,B,0.6,21,22,0,stable,4,COMPLEMENT,-D,17,21,12,0.1599999999999998,-28.479999999999997
BDOX,B,0.6,22,23,0,stable,2,FP,O,14,6,10,0.7999999999999998,-28.479999999999993
BDOX,B,0.6,23,24,0,cycle,3,CICLO,,16,20,10,-1.9200000000000006,-28.159999999999993
BDOX,B,0.6,24,25,0,stable,3,COMPLEMENT,-D,18,21,7,-4.800000000000001,-28.479999999999997
BDOX,B,0.6,25,26,0,stable,4,COMPLEMENT,-D,15,21,12,1.28,-28.479999999999997
BDOX,B,0.6,26,27,0,cycle,3,CICLO,,14,20,10,0.48,-28.159999999999993
BDOX,B,0.6,27,28,0,stable,2,COMPLEMENT,-O,14,19,9,-1.1199999999999997,-28.479999999999993
BDOX,B,0.6,28,29,0,cycle,3,CICLO,,16,20,6,-8.959999999999999,-28.159999999999993
BDOX,B,0.6,29,30,0,stable,3,COMPLEMENT,-D,16,21,9,-0.31999999999999995,-28.479999999999997
BDOX,B,0.65,0,1,0,stable,3,COMPLEMENT,-D,17,21,10,-0.6400000000000001,-28.479999999999997
BDOX,B,0.65,1,2,0,stable,3,COMPLEMENT,-D,17,21,10,-0.15999999999999978,-28.479999999999997
BDOX,B,0.65,2,3,0,stable,4,COMPLEMENT,-D,18,21,9,-1.7600000000000002,-28.479999999999997
BDOX,B,0.65,3,4,0,stable,3,COMPLEMENT,-O,13,19,10,0.9599999999999995,-28.479999999999993
BDOX,B,0.65,4,5,0,stable,2,COMPLEMENT,-D,15,21,10,0.48000000000000037,-28.479999999999997
BDOX,B,0.65,5,6,0,stable,2,COMPLEMENT,-D,16,21,7,-2.4000000000000004,-28.479999999999997
BDOX,B,0.65,6,7,0,stable,4,COMPLEMENT,-D,17,21,12,-0.3200000000000003,-28.479999999999997
BDOX,B,0.65,7,8,0,stable,3,COMPLEMENT,-D,20,21,7,-9.760000000000002,-28.479999999999997
BDOX,B,0.65,8,9,0,stable,2,FP,D,10,4,10,0.48,-28.479999999999997
BDOX,B,0.65,9,10,0,stable,4,FP,D,12,4,12,1.7600000000000002,-28.479999999999997
BDOX,B,0.65,10,11,0,stable,3,COMPLEMENT,-D,18,21,9,-3.3600000000000008,-28.479999999999997
BDOX,B,0.65,11,12,0,stable,4,COMPLEMENT,-D,16,21,13,0.8,-28.479999999999997
BDOX,B,0.65,12,13,0,stable,4,COMPLEMENT,-D,13,21,12,1.7600000000000002,-28.479999999999997
BDOX,B,0.65,13,14,0,cycle,4,CICLO,,14,20,12,1.6000000000000003,-28.159999999999993
BDOX,B,0.65,14,15,0,stable,4,FP,O,13,6,13,0.9599999999999997,-28.479999999999993
BDOX,B,0.65,15,16,0,cycle,3,CICLO,,16,20,8,-4.8,-28.159999999999993
BDOX,B,0.65,16,17,0,stable,2,COMPLEMENT,-D,20,21,5,-13.919999999999998,-28.479999999999997
BDOX,B,0.65,17,18,0,stable,2,COMPLEMENT,-D,15,21,6,-4.0,-28.479999999999997
BDOX,B,0.65,18,19,0,stable,4,COMPLEMENT,-D,16,21,11,0.7999999999999998,-28.479999999999997
BDOX,B,0.65,19,20,0,stable,3,COMPLEMENT,-D,20,21,9,-4.64,-28.479999999999997
BDOX,B,0.65,20,21,0,cycle,3,CICLO,,14,20,10,-0.3199999999999998,-28.159999999999993
BDOX,B,0.65,21,22,0,stable,4,COMPLEMENT,-D,18,21,11,-0.8,-28.479999999999997
BDOX,B,0.65,22,23,0,stable,4,COMPLEMENT,-D,16,21,13,0.7999999999999998,-28.479999999999997
BDOX,B,0.65,23,24,0,stable,2,COMPLEMENT,-D,18,21,7,-4.800000000000001,-28.479999999999997
BDOX,B,0.65,24,25,0,stable,3,COMPLEMENT,-D,18,21,7,-4.800000000000001,-28.479999999999997
BDOX,B,0.65,25,26,0,stable,4,COMPLEMENT,-D,16,21,11,0.6400000000000001,-28.479999999999997
BDOX,B,0.65,26,27,0,stable,2,COMPLEMENT,-D,15,21,10,0.48,-28.479999999999997
BDOX,B,0.65,27,28,0,stable,2,COMPLEMENT,-O,16,19,7,-6.239999999999999,-28.479999999999993
BDOX,B,0.65,28,29,0,stable,2,COMPLEMENT,-D,18,21,7,-6.24,-28.479999999999997
BDOX,B,0.65,29,30,0,stable,3,COMPLEMENT,-D,18,21,9,-2.5600000000000005,-28.479999999999997
BDOX,D,0.1,0,1,1,stable,2,TP,D,1,0,1,-22.719999999999995,-28.479999999999997
BDOX,D,0.1,1,2,1,stable,2,TP,D,2,0,2,-19.36,-28.479999999999997
BDOX,D,0.1,2,3,1,stable,2,FP,O,3,2,1,-22.719999999999995,-28.479999999999993
BDOX,D,0.1,3,4,1,stable,2,TP,D,1,0,1,-22.719999999999995,-28.479999999999997
BDOX,D,0.1,4,5,1,stable,2,TP,D,5,0,5,-6.879999999999999,-28.479999999999997
BDOX,D,0.1,5,6,1,stable,2,TP,D,3,0,3,-15.2,-28.479999999999997
BDOX,D,0.1,6,7,1,stable,2,TP,D,3,0,3,-13.120000000000001,-28.479999999999997
BDOX,D,0.1,7,8,1,stable,2,TP,D,1,0,1,-22.719999999999995,-28.479999999999997
BDOX,D,0.1,8,9,1,stable,2,TP,D,3,0,3,-19.36,-28.479999999999997
BDOX,D,0.1,9,10,1,stable,1,TP,D,0,0,0,-28.479999999999997,-28.479999999999997
BDOX,D,0.1,10,11,1,stable,2,TP,D,2,0,2,-17.6,-28.479999999999997
BDOX,D,0.1,11,12,1,stable,2,TP,D,2,0,2,-17.599999999999998,-28.479999999999997
BDOX,D,0.1,12,13,1,stable,2,TP,D,3,0,3,-16.64,-28.479999999999997
BDOX,D,0.1,13,14,1,stable,2,TP,D,1,0,1,-27.519999999999996,-28.479999999999997
BDOX,D,0.1,14,15,1,stable,2,TP,D,2,0,2,-20.0,-28.479999999999997
BDOX,D,0.1,15,16,1,stable,2,TP,D,3,0,3,-13.120000000000001,-28.479999999999997
BDOX,D,0.1,16,17,1,stable,2,TP,D,4,0,4,-11.04,-28.479999999999997
BDOX,D,0.1,17,18,1,stable,2,TP,D,3,0,3,-13.119999999999997,-28.479999999999997
BDOX,D,0.1,18,19,1,cycle,3,CICLO,,3,1,4,-17.279999999999998,-28.159999999999993
BDOX,D,0.1,19,20,1,stable,3,TP,D,6,0,6,-8.0,-28.479999999999997
BDOX,D,0.1,20,21,1,stable,2,TP,D,2,0,2,-17.599999999999998,-28.479999999999997
BDOX,D,0.1,21,22,1,stable,2,TP,D,4,0,4,-12.16,-28.479999999999997
BDOX,D,0.1,22,23,1,stable,2,TP,D,2,0,2,-24.799999999999997,-28.479999999999997
BDOX,D,0.1,23,24,1,stable,2,TP,D,4,0,4,-13.919999999999998,-28.479999999999997
BDOX,D,0.1,24,25,1,stable,2,TP,D,2,0,2,-17.6,-28.479999999999997
BDOX,D,0.1,25,26,1,stable,2,TP,D,1,0,1,-22.72,-28.479999999999997
BDOX,D,0.1,26,27,1,stable,2,TP,D,2,0,2,-17.6,-28.479999999999997
BDOX,D,0.1,27,28,1,stable,2,TP,D,5,0,5,-8.32,-28.479999999999997
BDOX,D,0.1,28,29,1,cycle,3,CICLO,,4,1,5,-12.799999999999999,-28.159999999999993
BDOX,D,0.1,29,30,1,stable,2,TP,D,2,0,2,-17.6,-28.479999999999997
BDOX,D,0.2,0,1,1,stable,2,TP,D,3,0,3,-13.12,-28.479999999999997
BDOX,D,0.2,1,2,1,stable,2,TP,D,5,0,5,-9.759999999999998,-28.479999999999997
BDOX,D,0.2,2,3,1,stable,2,FP,O,5,2,3,-15.2,-28.479999999999993
BDOX,D,0.2,3,4,1,stable,2,TP,D,4,0,4,-10.399999999999999,-28.479999999999997
BDOX,D,0.2,4,5,1,stable,2,TP,D,5,0,5,-6.879999999999999,-28.479999999999997
BDOX,D,0.2,5,6,1,stable,2,TP,D,6,0,6,-4.640000000000001,-28.479999999999997
BDOX,D,0.2,6,7,1,stable,2,TP,D,4,0,4,-9.28,-28.479999999999997
BDOX,D,0.2,7,8,1,stable,2,TP,D,5,0,5,-10.399999999999999,-28.479999999999997
BDOX,D,0.2,8,9,1,stable,2,TP,D,3,0,3,-19.36,-28.479999999999997
BDOX,D,0.2,9,10,1,stable,2,TP,D,4,0,4,-9.280000000000001,-28.479999999999997
BDOX,D,0.2,10,11,1,cycle,3,CICLO,,6,1,7,-8.0,-28.159999999999993
BDOX,D,0.2,11,12,1,stable,2,TP,D,7,0,7,-2.5599999999999996,-28.479999999999997
BDOX,D,0.2,12,13,1,cycle,3,CICLO,,4,1,5,-13.92,-28.159999999999993
BDOX,D,0.2,13,14,1,stable,2,TP,D,1,0,1,-27.519999999999996,-28.479999999999997
BDOX,D,0.2,14,15,1,stable,2,TP,D,3,0,3,-15.2,-28.479999999999997
BDOX,D,0.2,15,16,1,stable,2,TP,D,7,0,7,-2.56,-28.479999999999997
BDOX,D,0.2,16,17,1,stable,2,TP,D,7,0,7,-4.000000000000002,-28.479999999999997
BDOX,D,0.2,17,18,1,cycle,3,CICLO,,5,1,6,-8.959999999999999,-28.159999999999993
