group,p,letter,noise,sample_idx,seed,target_idx,motivo,iters,outcome,convergio_a,hamming_input_target,hamming_output_target,hamming_input_output,energia_inicial,energia_final
GMPVZ,5,Z,0.45,15,16,4,stable,2,FP,V,13,14,5,-2.56,-10.719999999999999
GMPVZ,5,Z,0.45,16,17,4,stable,5,FP,V,12,14,10,0.8,-10.719999999999999
GMPVZ,5,Z,0.45,17,18,4,stable,4,TP,Z,8,0,8,-0.31999999999999973,-10.56
GMPVZ,5,Z,0.45,18,19,4,stable,4,COMPLEMENT,-M,11,11,8,0.4800000000000001,-10.879999999999999
GMPVZ,5,Z,0.45,19,20,4,stable,6,COMPLEMENT,-M,14,11,11,1.44,-10.879999999999999
GMPVZ,5,Z,0.45,20,21,4,stable,5,COMPLEMENT,-V,12,11,9,1.4400000000000002,-10.719999999999999
GMPVZ,5,Z,0.45,21,22,4,stable,6,COMPLEMENT,-M,13,11,10,1.76,-10.879999999999999
GMPVZ,5,Z,0.45,22,23,4,stable,5,COMPLEMENT,-P,10,12,8,0.1599999999999998,-10.240000000000002
GMPVZ,5,Z,0.45,23,24,4,stable,4,FN,,12,6,8,5.551115123125783e-17,-9.92
GMPVZ,5,Z,0.45,24,25,4,stable,3,FP,V,14,14,6,-2.88,-10.719999999999999
GMPVZ,5,Z,0.45,25,26,4,stable,6,FN,,9,7,10,0.16000000000000003,-9.120000000000001
GMPVZ,5,Z,0.45,26,27,4,stable,5,COMPLEMENT,-G,13,14,9,0.3200000000000001,-10.239999999999998
GMPVZ,5,Z,0.45,27,28,4,stable,4,FP,P,12,13,7,-1.6,-10.240000000000002
GMPVZ,5,Z,0.45,28,29,4,stable,3,COMPLEMENT,-G,13,14,9,1.4400000000000002,-10.239999999999998
GMPVZ,5,Z,0.45,29,30,4,stable,8,COMPLEMENT,-M,11,11,10,1.6,-10.879999999999999
GMPVZ,5,Z,0.5,0,1,4,stable,6,FP,M,14,14,10,1.6,-10.879999999999999
GMPVZ,5,Z,0.5,1,2,4,stable,3,COMPLEMENT,-P,13,12,5,-3.84,-10.240000000000002
GMPVZ,5,Z,0.5,2,3,4,stable,7,FP,M,14,14,10,1.4400000000000002,-10.879999999999999
GMPVZ,5,Z,0.5,3,4,4,stable,5,TP,Z,9,0,9,0.6400000000000001,-10.56
GMPVZ,5,Z,0.5,4,5,4,cycle,5,CICLO,,13,12,15,1.76,-5.28
GMPVZ,5,Z,0.5,5,6,4,stable,4,FP,M,13,14,7,-1.2799999999999998,-10.879999999999999
GMPVZ,5,Z,0.5,6,7,4,stable,5,FN,,12,18,12,0.31999999999999984,-8.96
GMPVZ,5,Z,0.5,7,8,4,stable,4,FN,,17,18,9,-2.7199999999999993,-9.120000000000001
GMPVZ,5,Z,0.5,8,9,4,stable,4,FN,,9,5,8,-0.48000000000000004,-8.96
GMPVZ,5,Z,0.5,9,10,4,stable,3,TP,Z,9,0,9,1.2799999999999998,-10.56
GMPVZ,5,Z,0.5,10,11,4,stable,4,COMPLEMENT,-G,12,14,10,1.92,-10.239999999999998
GMPVZ,5,Z,0.5,11,12,4,stable,3,FP,G,15,11,8,0.16000000000000003,-10.239999999999998
GMPVZ,5,Z,0.5,12,13,4,stable,7,COMPLEMENT,-M,10,11,9,-1.44,-10.879999999999999
GMPVZ,5,Z,0.5,13,14,4,stable,8,TP,Z,8,0,8,-0.15999999999999992,-10.56
GMPVZ,5,Z,0.5,14,15,4,cycle,6,CICLO,,10,5,11,1.2799999999999998,-8.48
GMPVZ,5,Z,0.5,15,16,4,stable,2,FP,V,13,14,5,-2.56,-10.719999999999999
GMPVZ,5,Z,0.5,16,17,4,stable,6,FP,M,14,14,8,-0.9600000000000004,-10.879999999999999
GMPVZ,5,Z,0.5,17,18,4,stable,6,FP,G,9,11,10,-0.1599999999999998,-10.239999999999998
GMPVZ,5,Z,0.5,18,19,4,stable,2,COMPLEMENT,-M,12,11,9,1.44,-10.879999999999999
GMPVZ,5,Z,0.5,19,20,4,stable,3,COMPLEMENT,-P,16,12,8,-0.31999999999999984,-10.240000000000002
GMPVZ,5,Z,0.5,20,21,4,stable,5,COMPLEMENT,-V,12,11,9,1.4400000000000002,-10.719999999999999
GMPVZ,5,Z,0.5,21,22,4,stable,4,COMPLEMENT,-M,15,11,8,0.16000000000000003,-10.879999999999999
GMPVZ,5,Z,0.5,22,23,4,stable,6,FN,,12,5,11,1.76,-8.96
GMPVZ,5,Z,0.5,23,24,4,stable,4,FN,,12,6,8,5.551115123125783e-17,-9.92
GMPVZ,5,Z,0.5,24,25,4,stable,3,FP,V,14,14,6,-2.88,-10.719999999999999
GMPVZ,5,Z,0.5,25,26,4,stable,4,COMPLEMENT,-P,10,12,8,0.16000000000000003,-10.240000000000002
GMPVZ,5,Z,0.5,26,27,4,stable,3,FN,,14,20,8,-0.47999999999999987,-8.96
GMPVZ,5,Z,0.5,27,28,4,stable,4,FP,P,12,13,7,-1.6,-10.240000000000002
GMPVZ,5,Z,0.5,28,29,4,stable,4,COMPLEMENT,-G,14,14,8,0.32000000000000006,-10.239999999999998
GMPVZ,5,Z,0.5,29,30,4,stable,5,COMPLEMENT,-P,12,12,10,1.5999999999999999,-10.240000000000002
GMPVZ,5,Z,0.55,0,1,4,stable,5,COMPLEMENT,-Z,17,25,8,0.32000000000000006,-10.56
GMPVZ,5,Z,0.55,1,2,4,stable,3,COMPLEMENT,-P,14,12,6,-2.5599999999999996,-10.240000000000002
GMPVZ,5,Z,0.55,2,3,4,stable,5,COMPLEMENT,-Z,15,25,10,1.2800000000000002,-10.56
GMPVZ,5,Z,0.55,3,4,4,cycle,5,CICLO,,11,17,14,0.31999999999999973,-7.040000000000001
GMPVZ,5,Z,0.55,4,5,4,stable,4,COMPLEMENT,-G,14,14,10,1.6,-10.239999999999998
GMPVZ,5,Z,0.55,5,6,4,cycle,7,CICLO,,14,18,12,-0.31999999999999995,-9.28
GMPVZ,5,Z,0.55,6,7,4,stable,7,FP,M,13,14,13,0.8,-10.879999999999999
GMPVZ,5,Z,0.55,7,8,4,stable,4,FN,,17,18,9,-2.7199999999999993,-9.120000000000001
GMPVZ,5,Z,0.55,8,9,4,stable,4,FN,,9,5,8,-0.48000000000000004,-8.96
GMPVZ,5,Z,0.55,9,10,4,stable,6,FP,P,11,13,10,0.9600000000000001,-10.240000000000002
GMPVZ,5,Z,0.55,10,11,4,stable,5,COMPLEMENT,-G,15,14,9,0.3199999999999996,-10.239999999999998
GMPVZ,5,Z,0.55,11,12,4,stable,3,FP,G,16,11,9,0.15999999999999998,-10.239999999999998
GMPVZ,5,Z,0.55,12,13,4,stable,5,FN,,12,5,9,0.3200000000000003,-8.799999999999999
GMPVZ,5,Z,0.55,13,14,4,stable,3,FP,G,10,11,7,-1.1199999999999997,-10.239999999999998
GMPVZ,5,Z,0.55,14,15,4,stable,3,COMPLEMENT,-P,11,12,9,1.1199999999999999,-10.240000000000002
GMPVZ,5,Z,0.55,15,16,4,stable,2,FP,V,13,14,5,-2.56,-10.719999999999999
GMPVZ,5,Z,0.55,16,17,4,stable,6,FP,M,14,14,8,-0.9600000000000004,-10.879999999999999
GMPVZ,5,Z,0.55,17,18,4,stable,6,FP,G,9,11,10,-0.1599999999999998,-10.239999999999998
GMPVZ,5,Z,0.55,18,19,4,stable,3,COMPLEMENT,-M,13,11,8,0.4799999999999999,-10.879999999999999
GMPVZ,5,Z,0.55,19,20,4,stable,11,FP,V,17,14,11,-1.9200000000000002,-10.719999999999999
GMPVZ,5,Z,0.55,20,21,4,stable,5,COMPLEMENT,-V,12,11,9,1.4400000000000002,-10.719999999999999
GMPVZ,5,Z,0.55,21,22,4,stable,6,COMPLEMENT,-M,16,11,9,0.48,-10.879999999999999
GMPVZ,5,Z,0.55,22,23,4,stable,5,FP,M,14,14,10,1.4400000000000002,-10.879999999999999
GMPVZ,5,Z,0.55,23,24,4,stable,4,COMPLEMENT,-M,13,11,10,0.3200000000000002,-10.879999999999999
GMPVZ,5,Z,0.55,24,25,4,stable,3,FP,V,16,14,6,-2.5599999999999996,-10.719999999999999
GMPVZ,5,Z,0.55,25,26,4,stable,4,FP,G,13,11,10,1.5999999999999999,-10.239999999999998
GMPVZ,5,Z,0.55,26,27,4,stable,3,FN,,14,20,8,-0.47999999999999987,-8.96
GMPVZ,5,Z,0.55,27,28,4,stable,4,FP,P,14,13,7,-1.28,-10.240000000000002
GMPVZ,5,Z,0.55,28,29,4,stable,6,COMPLEMENT,-G,16,14,6,-2.4,-10.239999999999998
GMPVZ,5,Z,0.55,29,30,4,stable,3,COMPLEMENT,-P,13,12,9,0.8,-10.240000000000002
GMPVZ,5,Z,0.6,0,1,4,stable,5,COMPLEMENT,-Z,17,25,8,0.32000000000000006,-10.56
GMPVZ,5,Z,0.6,1,2,4,stable,6,FP,V,15,14,9,-1.92,-10.719999999999999
GMPVZ,5,Z,0.6,2,3,4,stable,4,COMPLEMENT,-Z,17,25,8,0.16000000000000006,-10.56
GMPVZ,5,Z,0.6,3,4,4,cycle,5,CICLO,,11,17,14,0.31999999999999973,-7.040000000000001
GMPVZ,5,Z,0.6,4,5,4,stable,9,COMPLEMENT,-G,15,14,11,1.6,-10.239999999999998
GMPVZ,5,Z,0.6,5,6,4,cycle,7,CICLO,,14,18,12,-0.31999999999999995,-9.28
GMPVZ,5,Z,0.6,6,7,4,stable,4,FN,,14,18,10,0.7999999999999997,-9.120000000000001
GMPVZ,5,Z,0.6,7,8,4,cycle,5,CICLO,,18,21,11,-2.56,-8.48
GMPVZ,5,Z,0.6,8,9,4,stable,4,FN,,9,5,8,-0.48000000000000004,-8.96
GMPVZ,5,Z,0.6,9,10,4,stable,8,COMPLEMENT,-G,12,14,12,0.8000000000000002,-10.239999999999998
GMPVZ,5,Z,0.6,10,11,4,stable,4,COMPLEMENT,-G,16,14,8,-1.12,-10.239999999999998
GMPVZ,5,Z,0.6,11,12,4,stable,3,FP,G,16,11,9,0.15999999999999998,-10.239999999999998
GMPVZ,5,Z,0.6,12,13,4,stable,5,FN,,12,5,9,0.3200000000000003,-8.799999999999999
GMPVZ,5,Z,0.6,13,14,4,stable,4,FP,M,12,14,8,-1.1199999999999999,-10.879999999999999
GMPVZ,5,Z,0.6,14,15,4,stable,3,COMPLEMENT,-P,13,12,9,0.7999999999999999,-10.240000000000002
GMPVZ,5,Z,0.6,15,16,4,stable,3,FP,V,15,14,7,-0.96,-10.719999999999999
GMPVZ,5,Z,0.6,16,17,4,stable,3,FP,M,17,14,5,-4.8,-10.879999999999999
GMPVZ,5,Z,0.6,17,18,4,stable,7,FN,,11,19,12,0.64,-9.92
GMPVZ,5,Z,0.6,18,19,4,stable,3,COMPLEMENT,-M,13,11,8,0.4799999999999999,-10.879999999999999
GMPVZ,5,Z,0.6,19,20,4,stable,3,COMPLEMENT,-Z,18,25,7,-2.08,-10.56
GMPVZ,5,Z,0.6,20,21,4,stable,5,COMPLEMENT,-V,12,11,9,1.4400000000000002,-10.719999999999999
GMPVZ,5,Z,0.6,21,22,4,stable,4,COMPLEMENT,-Z,17,25,8,-1.1102230246251565e-16,-10.56
GMPVZ,5,Z,0.6,22,23,4,stable,5,FP,M,14,14,10,1.4400000000000002,-10.879999999999999
GMPVZ,5,Z,0.6,23,24,4,stable,7,COMPLEMENT,-G,16,14,8,-0.4800000000000002,-10.239999999999998
GMPVZ,5,Z,0.6,24,25,4,stable,3,FN,,18,19,5,-4.0,-9.92
GMPVZ,5,Z,0.6,25,26,4,stable,4,FN,,15,13,10,0.15999999999999992,-6.880000000000001
GMPVZ,5,Z,0.6,26,27,4,stable,3,FN,,14,20,8,-0.47999999999999987,-8.96
GMPVZ,5,Z,0.6,27,28,4,stable,4,FP,P,14,13,7,-1.28,-10.240000000000002
GMPVZ,5,Z,0.6,28,29,4,stable,6,COMPLEMENT,-G,16,14,6,-2.4,-10.239999999999998
GMPVZ,5,Z,0.6,29,30,4,stable,5,FP,V,16,14,8,-1.1199999999999999,-10.719999999999999
GMPVZ,5,Z,0.65,0,1,4,stable,5,COMPLEMENT,-Z,17,25,8,0.32000000000000006,-10.56
GMPVZ,5,Z,0.65,1,2,4,stable,6,FP,V,17,14,11,-0.7999999999999998,-10.719999999999999
GMPVZ,5,Z,0.65,2,3,4,stable,4,COMPLEMENT,-Z,18,25,7,-0.96,-10.56
GMPVZ,5,Z,0.65,3,4,4,stable,4,COMPLEMENT,-G,13,14,9,1.2800000000000002,-10.239999999999998
GMPVZ,5,Z,0.65,4,5,4,stable,9,COMPLEMENT,-G,15,14,11,1.6,-10.239999999999998
GMPVZ,5,Z,0.65,5,6,4,stable,2,FN,,16,19,9,-1.1200000000000006,-9.92
GMPVZ,5,Z,0.65,6,7,4,stable,5,COMPLEMENT,-Z,17,25,8,-1.6653345369377348e-16,-10.56
GMPVZ,5,Z,0.65,7,8,4,stable,3,COMPLEMENT,-Z,20,25,5,-3.1999999999999997,-10.56
GMPVZ,5,Z,0.65,8,9,4,stable,3,FP,V,10,14,8,2.220446049250313e-16,-10.719999999999999
GMPVZ,5,Z,0.65,9,10,4,stable,8,COMPLEMENT,-G,12,14,12,0.8000000000000002,-10.239999999999998
GMPVZ,5,Z,0.65,10,11,4,stable,8,COMPLEMENT,-G,18,14,6,-4.0,-10.239999999999998
GMPVZ,5,Z,0.65,11,12,4,stable,3,FP,G,16,11,9,0.15999999999999998,-10.239999999999998
GMPVZ,5,Z,0.65,12,13,4,stable,3,COMPLEMENT,-V,13,11,8,0.16000000000000003,-10.719999999999999
GMPVZ,5,Z,0.65,13,14,4,stable,8,FP,M,14,14,10,-0.16000000000000003,-10.879999999999999
GMPVZ,5,Z,0.65,14,15,4,stable,3,COMPLEMENT,-P,13,12,9,0.7999999999999999,-10.240000000000002
GMPVZ,5,Z,0.65,15,16,4,stable,5,FP,V,16,14,8,-0.6399999999999998,-10.719999999999999
GMPVZ,5,Z,0.65,16,17,4,stable,4,COMPLEMENT,-Z,20,25,5,-5.28,-10.56
GMPVZ,5,Z,0.65,17,18,4,stable,4,FN,,15,19,8,-0.15999999999999998,-9.92
GMPVZ,5,Z,0.65,18,19,4,stable,4,COMPLEMENT,-M,16,11,7,-1.12,-10.879999999999999
GMPVZ,5,Z,0.65,19,20,4,stable,3,COMPLEMENT,-Z,20,25,5,-4.0,-10.56
GMPVZ,5,Z,0.65,20,21,4,stable,4,COMPLEMENT,-V,14,11,9,0.7999999999999998,-10.719999999999999
GMPVZ,5,Z,0.65,21,22,4,stable,2,COMPLEMENT,-Z,18,25,7,-0.7999999999999998,-10.56
GMPVZ,5,Z,0.65,22,23,4,stable,3,COMPLEMENT,-Z,16,25,9,0.4800000000000001,-10.56
GMPVZ,5,Z,0.65,23,24,4,stable,3,COMPLEMENT,-Z,18,25,7,-0.8000000000000002,-10.56
GMPVZ,5,Z,0.65,24,25,4,stable,3,FN,,18,19,5,-4.0,-9.92
GMPVZ,5,Z,0.65,25,26,4,stable,8,FN,,16,19,11,0.47999999999999976,-9.92
GMPVZ,5,Z,0.65,26,27,4,cycle,7,CICLO,,15,18,11,-0.15999999999999992,-9.28
GMPVZ,5,Z,0.65,27,28,4,stable,4,FP,P,16,13,7,-1.12,-10.240000000000002
GMPVZ,5,Z,0.65,28,29,4,stable,6,COMPLEMENT,-G,18,14,6,-3.84,-10.239999999999998
GMPVZ,5,Z,0.65,29,30,4,stable,4,COMPLEMENT,-Z,18,25,7,-0.9599999999999995,-10.56
JLRTVX,6,J,0.05,0,1,0,stable,2,TP,J,1,0,1,-9.28,-11.36
JLRTVX,6,J,0.05,1,2,0,stable,1,TP,J,0,0,0,-11.36,-11.36
JLRTVX,6,J,0.05,2,3,0,stable,2,TP,J,1,0,1,-9.44,-11.36
JLRTVX,6,J,0.05,3,4,0,stable,1,TP,J,0,0,0,-11.36,-11.36
JLRTVX,6,J,0.05,4,5,0,stable,2,TP,J,2,0,2,-9.6,-11.36
JLRTVX,6,J,0.05,5,6,0,cycle,4,CICLO,,2,3,3,-8.32,-10.399999999999999
JLRTVX,6,J,0.05,6,7,0,stable,2,TP,J,3,0,3,-5.279999999999999,-11.36
JLRTVX,6,J,0.05,7,8,0,stable,2,TP,J,1,0,1,-9.44,-11.36
JLRTVX,6,J,0.05,8,9,0,stable,3,TP,J,2,0,2,-10.239999999999998,-11.36
JLRTVX,6,J,0.05,9,10,0,stable,1,TP,J,0,0,0,-11.36,-11.36
JLRTVX,6,J,0.05,10,11,0,stable,2,TP,J,1,0,1,-9.12,-11.36
JLRTVX,6,J,0.05,11,12,0,stable,3,TP,J,1,0,1,-9.44,-11.36
JLRTVX,6,J,0.05,12,13,0,stable,2,TP,J,1,0,1,-10.08,-11.36
JLRTVX,6,J,0.05,13,14,0,stable,1,TP,J,0,0,0,-11.36,-11.36
JLRTVX,6,J,0.05,14,15,0,stable,2,TP,J,2,0,2,-6.88,-11.36
JLRTVX,6,J,0.05,15,16,0,stable,3,TP,J,2,0,2,-9.600000000000001,-11.36
JLRTVX,6,J,0.05,16,17,0,stable,3,TP,J,3,0,3,-6.88,-11.36
JLRTVX,6,J,0.05,17,18,0,stable,2,TP,J,2,0,2,-7.5200000000000005,-11.36
JLRTVX,6,J,0.05,18,19,0,stable,2,TP,J,1,0,1,-9.44,-11.36
JLRTVX,6,J,0.05,19,20,0,stable,2,TP,J,1,0,1,-10.079999999999998,-11.36
JLRTVX,6,J,0.05,20,21,0,stable,2,TP,J,1,0,1,-8.8,-11.36
JLRTVX,6,J,0.05,21,22,0,stable,1,TP,J,0,0,0,-11.36,-11.36
JLRTVX,6,J,0.05,22,23,0,stable,2,TP,J,1,0,1,-9.44,-11.36
JLRTVX,6,J,0.05,23,24,0,cycle,4,CICLO,,2,3,3,-8.48,-10.399999999999999
JLRTVX,6,J,0.05,24,25,0,stable,2,TP,J,2,0,2,-7.040000000000001,-11.36
JLRTVX,6,J,0.05,25,26,0,stable,1,TP,J,0,0,0,-11.36,-11.36
JLRTVX,6,J,0.05,26,27,0,stable,4,TP,J,2,0,2,-7.36,-11.36
JLRTVX,6,J,0.05,27,28,0,stable,2,TP,J,2,0,2,-6.4,-11.36
JLRTVX,6,J,0.05,28,29,0,stable,3,TP,J,3,0,3,-8.799999999999999,-11.36
JLRTVX,6,J,0.05,29,30,0,stable,1,TP,J,0,0,0,-11.36,-11.36
JLRTVX,6,J,0.1,0,1,0,stable,2,TP,J,1,0,1,-9.28,-11.36
JLRTVX,6,J,0.1,1,2,0,stable,2,TP,J,2,0,2,-7.52,-11.36
JLRTVX,6,J,0.1,2,3,0,stable,2,TP,J,3,0,3,-5.6,-11.36
JLRTVX,6,J,0.1,3,4,0,stable,2,TP,J,1,0,1,-9.12,-11.36
JLRTVX,6,J,0.1,4,5,0,stable,4,TP,J,5,0,5,-4.800000000000001,-11.36
JLRTVX,6,J,0.1,5,6,0,stable,3,TP,J,3,0,3,-6.08,-11.36
JLRTVX,6,J,0.1,6,7,0,stable,2,TP,J,3,0,3,-5.279999999999999,-11.36
JLRTVX,6,J,0.1,7,8,0,stable,2,TP,J,1,0,1,-9.44,-11.36
JLRTVX,6,J,0.1,8,9,0,stable,3,TP,J,3,0,3,-8.32,-11.36
JLRTVX,6,J,0.1,9,10,0,stable,1,TP,J,0,0,0,-11.36,-11.36
JLRTVX,6,J,0.1,10,11,0,stable,2,TP,J,2,0,2,-6.880000000000001,-11.36
JLRTVX,6,J,0.1,11,12,0,stable,3,TP,J,2,0,2,-7.84,-11.36
JLRTVX,6,J,0.1,12,13,0,stable,2,TP,J,3,0,3,-7.68,-11.36
JLRTVX,6,J,0.1,13,14,0,stable,2,TP,J,1,0,1,-9.120000000000001,-11.36
JLRTVX,6,J,0.1,14,15,0,stable,2,TP,J,2,0,2,-6.88,-11.36
JLRTVX,6,J,0.1,15,16,0,stable,4,TP,J,3,0,3,-7.680000000000001,-11.36
JLRTVX,6,J,0.1,16,17,0,cycle,5,CICLO,,4,4,8,-6.559999999999999,-8.8
JLRTVX,6,J,0.1,17,18,0,stable,3,TP,J,3,0,3,-5.92,-11.36
JLRTVX,6,J,0.1,18,19,0,stable,3,TP,J,3,0,3,-7.04,-11.36
JLRTVX,6,J,0.1,19,20,0,stable,6,TP,J,6,0,6,-1.76,-11.36
JLRTVX,6,J,0.1,20,21,0,stable,2,TP,J,2,0,2,-6.88,-11.36
JLRTVX,6,J,0.1,21,22,0,stable,3,TP,J,4,0,4,-4.32,-11.36
JLRTVX,6,J,0.1,22,23,0,stable,3,TP,J,2,0,2,-9.120000000000001,-11.36
JLRTVX,6,J,0.1,23,24,0,cycle,4,CICLO,,4,3,5,-4.96,-10.399999999999999
JLRTVX,6,J,0.1,24,25,0,stable,2,TP,J,2,0,2,-7.040000000000001,-11.36
JLRTVX,6,J,0.1,25,26,0,stable,2,TP,J,1,0,1,-9.120000000000001,-11.36
JLRTVX,6,J,0.1,26,27,0,stable,4,TP,J,2,0,2,-7.36,-11.36
JLRTVX,6,J,0.1,27,28,0,stable,2,TP,J,5,0,5,-2.88,-11.36
JLRTVX,6,J,0.1,28,29,0,stable,3,TP,J,4,0,4,-6.08,-11.36
JLRTVX,6,J,0.1,29,30,0,stable,2,TP,J,2,0,2,-7.04,-11.36
JLRTVX,6,J,0.15,0,1,0,cycle,4,CICLO,,3,3,6,-5.6000000000000005,-10.399999999999999
JLRTVX,6,J,0.15,1,2,0,stable,2,TP,J,2,0,2,-7.52,-11.36
JLRTVX,6,J,0.15,2,3,0,stable,2,TP,J,4,0,4,-4.16,-11.36
JLRTVX,6,J,0.15,3,4,0,stable,2,TP,J,2,0,2,-6.88,-11.36
JLRTVX,6,J,0.15,4,5,0,stable,4,TP,J,5,0,5,-4.800000000000001,-11.36
JLRTVX,6,J,0.15,5,6,0,cycle,3,CICLO,,5,3,6,-5.76,-10.4
JLRTVX,6,J,0.15,6,7,0,stable,2,TP,J,3,0,3,-5.279999999999999,-11.36
JLRTVX,6,J,0.15,7,8,0,stable,2,TP,J,2,0,2,-8.96,-11.36
JLRTVX,6,J,0.15,8,9,0,stable,3,TP,J,3,0,3,-8.32,-11.36
JLRTVX,6,J,0.15,9,10,0,stable,4,TP,J,4,0,4,-4.32,-11.36
JLRTVX,6,J,0.15,10,11,0,stable,3,FN,,6,3,7,-1.44,-9.919999999999998
JLRTVX,6,J,0.15,11,12,0,stable,3,TP,J,4,0,4,-5.6,-11.36
JLRTVX,6,J,0.15,12,13,0,stable,3,TP,J,4,0,4,-7.68,-11.36
JLRTVX,6,J,0.15,13,14,0,stable,2,TP,J,1,0,1,-9.120000000000001,-11.36
JLRTVX,6,J,0.15,14,15,0,stable,3,TP,J,3,0,3,-5.6,-11.36
JLRTVX,6,J,0.15,15,16,0,stable,4,TP,J,4,0,4,-6.4,-11.36
JLRTVX,6,J,0.15,16,17,0,cycle,5,CICLO,,4,4,8,-6.559999999999999,-8.8
JLRTVX,6,J,0.15,17,18,0,stable,3,TP,J,5,0,5,-2.2399999999999993,-11.36
JLRTVX,6,J,0.15,18,19,0,stable,3,TP,J,3,0,3,-7.04,-11.36
JLRTVX,6,J,0.15,19,20,0,stable,5,FN,,8,5,11,-0.48,-11.2
JLRTVX,6,J,0.15,20,21,0,stable,3,TP,J,3,0,3,-5.6,-11.36
JLRTVX,6,J,0.15,21,22,0,stable,4,TP,J,5,0,5,-3.04,-11.36
JLRTVX,6,J,0.15,22,23,0,stable,5,TP,J,4,0,4,-5.6000000000000005,-11.36
JLRTVX,6,J,0.15,23,24,0,cycle,4,CICLO,,4,3,5,-4.96,-10.399999999999999
JLRTVX,6,J,0.15,24,25,0,stable,4,TP,J,5,0,5,-4.16,-11.36
JLRTVX,6,J,0.15,25,26,0,stable,2,TP,J,1,0,1,-9.120000000000001,-11.36
JLRTVX,6,J,0.15,26,27,0,stable,2,TP,J,3,0,3,-5.4399999999999995,-11.36
JLRTVX,6,J,0.15,27,28,0,stable,3,TP,J,6,0,6,-2.88,-11.36
JLRTVX,6,J,0.15,28,29,0,stable,4,TP,J,5,0,5,-5.6,-11.36
JLRTVX,6,J,0.15,29,30,0,stable,2,TP,J,3,0,3,-5.44,-11.36
JLRTVX,6,J,0.2,0,1,0,cycle,4,CICLO,,3,3,6,-5.6000000000000005,-10.399999999999999
JLRTVX,6,J,0.2,1,2,0,stable,4,TP,J,5,0,5,-2.88,-11.36
JLRTVX,6,J,0.2,2,3,0,stable,3,TP,J,5,0,5,-3.2000000000000006,-11.36
JLRTVX,6,J,0.2,3,4,0,cycle,5,CICLO,,4,2,6,-5.760000000000001,-10.399999999999999
JLRTVX,6,J,0.2,4,5,0,stable,4,TP,J,5,0,5,-4.800000000000001,-11.36
JLRTVX,6,J,0.2,5,6,0,stable,4,FN,,6,5,7,-5.28,-11.2
JLRTVX,6,J,0.2,6,7,0,stable,4,TP,J,4,0,4,-4.159999999999999,-11.36
JLRTVX,6,J,0.2,7,8,0,stable,4,FN,,5,5,2,-8.96,-11.2
JLRTVX,6,J,0.2,8,9,0,stable,3,TP,J,3,0,3,-8.32,-11.36
JLRTVX,6,J,0.2,9,10,0,stable,4,TP,J,4,0,4,-4.32,-11.36
JLRTVX,6,J,0.2,10,11,0,stable,3,FN,,6,3,7,-1.44,-9.919999999999998
JLRTVX,6,J,0.2,11,12,0,stable,3,TP,J,7,0,7,-4.440892098500626e-16,-11.36
JLRTVX,6,J,0.2,12,13,0,stable,3,TP,J,4,0,4,-7.68,-11.36
JLRTVX,6,J,0.2,13,14,0,stable,2,TP,J,1,0,1,-9.120000000000001,-11.36
JLRTVX,6,J,0.2,14,15,0,stable,3,TP,J,3,0,3,-5.6,-11.36
JLRTVX,6,J,0.2,15,16,0,stable,4,TP,J,7,0,7,-3.1999999999999993,-11.36
JLRTVX,6,J,0.2,16,17,0,cycle,3,CICLO,,7,4,11,-0.6399999999999997,-8.8
JLRTVX,6,J,0.2,17,18,0,stable,3,TP,J,5,0,5,-2.2399999999999993,-11.36
JLRTVX,6,J,0.2,18,19,0,stable,3,TP,J,3,0,3,-7.04,-11.36
JLRTVX,6,J,0.2,19,20,0,stable,5,FN,,8,5,11,-0.48,-11.2
JLRTVX,6,J,0.2,20,21,0,stable,3,TP,J,5,0,5,-3.3599999999999994,-11.36
JLRTVX,6,J,0.2,21,22,0,stable,3,FN,,7,5,8,-1.2799999999999996,-11.2
JLRTVX,6,J,0.2,22,23,0,stable,5,TP,J,4,0,4,-5.6000000000000005,-11.36
JLRTVX,6,J,0.2,23,24,0,stable,4,TP,J,5,0,5,-2.8800000000000003,-11.36
JLRTVX,6,J,0.2,24,25,0,stable,5,TP,J,7,0,7,-1.7599999999999998,-11.36
JLRTVX,6,J,0.2,25,26,0,stable,2,TP,J,3,0,3,-5.44,-11.36
JLRTVX,6,J,0.2,26,27,0,stable,4,TP,J,5,0,5,-2.88,-11.36
JLRTVX,6,J,0.2,27,28,0,stable,4,TP,J,7,0,7,-1.44,-11.36
JLRTVX,6,J,0.2,28,29,0,stable,4,TP,J,6,0,6,-3.68,-11.36
JLRTVX,6,J,0.2,29,30,0,stable,4,TP,J,4,0,4,-4.16,-11.36
JLRTVX,6,J,0.25,0,1,0,stable,4,TP,J,4,0,4,-3.84,-11.36
JLRTVX,6,J,0.25,1,2,0,stable,4,TP,J,5,0,5,-2.88,-11.36
JLRTVX,6,J,0.25,2,3,0,stable,2,TP,J,6,0,6,-0.9600000000000002,-11.36
JLRTVX,6,J,0.25,3,4,0,cycle,5,CICLO,,4,2,6,-5.760000000000001,-10.399999999999999
JLRTVX,6,J,0.25,4,5,0,stable,3,FN,,6,3,7,-4.48,-9.919999999999998
JLRTVX,6,J,0.25,5,6,0,stable,5,TP,J,7,0,7,-4.0,-11.36
JLRTVX,6,J,0.25,6,7,0,stable,7,TP,J,6,0,6,-2.88,-11.36
