i,j,Area,GDP,Inflation,Life.expect,Military,Pop.growth,Unemployment
9,10,-0.018892941855567367,-0.11807476018351966,0.0852408928398574,-0.11210830144977511,0.053645350085220256,-0.1231859080193947,0.06885635154013663
9,11,-0.005807638960616881,-0.16934225867192118,0.12678533814879295,-0.14947019268193049,0.10498845798127153,-0.15976888895448443,0.11832777844906067
9,12,-0.0030512694629074534,-0.2294376316854046,0.14987514262297547,-0.20729463163002604,0.1078934814331095,-0.21670575147957716,0.1591413887141526
9,13,0.012281340961955808,-0.30108770958420944,0.21669545124999715,-0.2645055520731158,0.1583344706792736,-0.2638936934441071,0.22407985396096866
9,14,0.023762958297933966,-0.45591765449268046,0.307212171651954,-0.3700944182930797,0.2472845908227824,-0.41096144476863783,0.3582452467591668
10,0,-0.018394957223305433,0.39429190001134945,-0.3048216188350326,0.431480944042486,-0.1695433147122935,0.3105584942988947,-0.25916193139490756
10,1,-0.016110822708159354,0.37296285983058897,-0.278349823630942,0.41302253493052077,-0.13148932481023193,0.30525165319003295,-0.2501845845197605
10,2,-0.013034953811735485,0.2976683209550466,-0.20045547703674635,0.31234112302558137,-0.11653837320582378,0.23452186813659762,-0.20988669807764776
10,3,-0.011585190363804667,0.2187865155829617,-0.15220017601853686,0.22999384803510667,-0.07865870823923411,0.16691976958713448,-0.16191958420272906
10,4,-0.0051259554954086635,0.17798201909602904,-0.11377538820556089,0.1822719015306174,-0.0691419149211245,0.13231839106384144,-0.13719219664505145
10,5,-0.02359830036377337,0.1353304264183939,-0.08447435567229042,0.1303236351089122,-0.06434609488310981,0.09232365631328432,-0.1172247525352404
10,6,-0.03184600304352661,0.08685404473942725,-0.050167230414833015,0.08486169886528583,-0.045570695660509995,0.05141729025779349,-0.0838090510761695
10,7,-0.03696590115336659,0.05186004340890292,-0.027524192338473558,0.0446456163995138,-0.03968090468424661,0.016846092552372887,-0.06474734143274018
10,8,-0.0340877103371402,0.013853720772544357,0.0006377964070469242,0.009693817600837063,-0.021369669945020535,-0.013610192409947453,-0.04129790247454568
10,9,-0.0108389041641268,-0.027899761178570785,0.036673103680770106,-0.02978553870167629,-0.004282347666052493,-0.05035192777199261,-0.006847412850460726
10,10,-0.010550621097329379,-0.08195847774448727,0.06996801571481233,-0.07324758281870464,0.021978147422009642,-0.08600826957893169,0.031642026497598306
10,11,-0.01856367650039534,-0.13888103939087185,0.09598234734509299,-0.13284041243698497,0.050776535214766154,-0.13575363686162328,0.08868964647540661
10,12,-0.010271908897362474,-0.1855442538402875,0.13804229688686454,-0.17388971477571982,0.0693828404130495,-0.18371997971035686,0.1196787901320832
10,13,0.025686673799647914,-0.24963842836155228,0.16346985934819122,-0.2268519216599219,0.11301967644789304,-0.24933741157740524,0.176059024232445
10,14,0.014925451735229583,-0.3713316356605459,0.2543984856587114,-0.30970280716683896,0.15776835470148937,-0.3144327169607597,0.28432648974850117
11,0,-0.010622024024991274,0.4356982917103217,-0.3382402860370789,0.4680555335359852,-0.21258539777283914,0.340004016766628,-0.3366110738944749
11,1,-0.014572022414718897,0.41173701535127816,-0.31883219380517186,0.43685739033759297,-0.1832699827959858,0.30566015490515763,-0.30221303603753596
11,2,-0.02176635374908434,0.3702641352117565,-0.2886649768579994,0.40997320756881395,-0.16861332619321104,0.31234956853461565,-0.21865398036066253
11,3,-0.03700957019721801,0.2753233731747913,-0.1873280087095488,0.27332545584640683,-0.15124926821086637,0.21083674880430928,-0.20228558594318502
11,4,-0.029250527794653317,0.22265969176248118,-0.13958148513750632,0.2188565631368281,-0.11230260957164101,0.17216674109322955,-0.1749284646630361
11,5,-0.013197219074356928,0.154066002342015,-0.08187446392007519,0.13582446426074618,-0.10468592875612054,0.1083159170001484,-0.1414704716219206
11,6,-0.025443479674392856,0.11937808025861804,-0.06881075664965416,0.1098086363636771,-0.08308320972084682,0.08042953506527067,-0.10981036504707707
11,7,-0.03808547801092545,0.08884923792262316,-0.04046602904860375,0.07550128414306849,-0.07790140200773954,0.04402671458858593,-0.09740688113404268
11,8,-0.03940524897089534,0.04627166436087906,-0.015433970021290527,0.034252186876152384,-0.053255627323820276,0.01286322700043015,-0.06584616758745594
11,9,-0.03171304418275013,-0.0005162411698646124,0.017923434568279613,-0.004276481170956982,-0.025176587761593986,-0.021283584663447996,-0.028363671875987706
11,10,-0.028697910870272073,-0.04973924150614797,0.04989860152346196,-0.05732808115019965,-0.01617742244960436,-0.0672604084278375,0.011412693166886565
11,11,0.002000450845469778,-0.10854190761632701,0.10382132537620349,-0.1211275997024899,0.009865273468463723,-0.11503006939095287,0.04067266511036028
11,12,0.005957809976082892,-0.1598736233942794,0.11514656954203732,-0.15529328782899304,0.0466245621061047,-0.16017542511454674,0.10169293248820883
11,13,-0.001762027844317977,-0.22236087381587594,0.13620026309294847,-0.20761762171515166,0.08417483496584376,-0.21910908909738397,0.15855516539383505
11,14,0.000527937680794902,-0.3098153194273866,0.2210594753849959,-0.28078185481178536,0.140436167159348,-0.2861936186222591,0.2386329988894263
12,0,0.006564902078546552,0.4836602054533987,-0.3649838989092484,0.46360352090484175,-0.33579944687300856,0.31988205495565847,-0.44044154459413876
12,1,-0.00656726279588186,0.41709115244159867,-0.30591262158005966,0.39865246971118784,-0.3219280444612761,0.318423798233782,-0.3655953229996498
12,2,-0.07214120578210745,0.41048991116854777,-0.31526547396070026,0.42207632540867596,-0.21334438962050836,0.31766479888048393,-0.311263244897858
12,3,-0.057559902063274146,0.33569742423160337,-0.23511609386434285,0.32593470825811166,-0.19867661140033213,0.259091739975403,-0.259726981752092
12,4,-0.05648643189863148,0.2729920553018615,-0.1904998030909868,0.26084405460620136,-0.17223196416787406,0.2036134276645281,-0.21953867376884295
12,5,-0.05318357003836172,0.24377842503563046,-0.13451977170215354,0.2053282345192771,-0.15536241291992006,0.17641532100913157,-0.18893845884623575
12,6,-0.04073590495382828,0.15380747422346555,-0.09102313271495004,0.13793354477448067,-0.11307977994003972,0.10170068560134041,-0.14645573767556758
12,7,-0.024782939894148995,0.13286400375315247,-0.07221666819357322,0.1107319312920962,-0.1013926881102648,0.08305751593877249,-0.13037642640068067
12,8,-0.04239352975268406,0.07727362676375976,-0.04195467796568938,0.06430215880981803,-0.08135750452396719,0.03897133081744192,-0.0854596238565651
12,9,-0.025171063437675993,0.05009145743823557,-0.020510939026998784,0.032220364564721694,-0.058864631085735426,0.01057051650044319,-0.07157132322441108
12,10,-0.03758958491975811,-0.00039273879416134867,0.01786737812112411,-0.012022241310160126,-0.04619795911462948,-0.030140006330625455,-0.031887987894973345
12,11,-0.02877550089158839,-0.06579792485646226,0.056657565455589046,-0.0780046201405177,-0.02662768521718918,-0.08573389086286123,0.019719879508238565
12,12,0.007866663007557744,-0.1051627355217575,0.07605253912661594,-0.10531808422417706,0.006501915259502125,-0.1306159330251389,0.05203887200157999
12,13,-0.00255431516652374,-0.19093593627902777,0.13390850225982662,-0.1804998881298044,0.031864423788022976,-0.1867921099867024,0.13424246634240752
12,14,0.029950931524164167,-0.286626842766441,0.2090336333915501,-0.26186268285388786,0.11335704223205763,-0.2525687176913787,0.21555910032994077
13,0,-0.07785426187724889,0.5147532616653336,-0.3754595923631772,0.4730694149970617,-0.35915098354244207,0.3836822464791699,-0.46198591283452883
